,dataset,split,model_name_or_path,train_roc,val_roc,test_roc,prompt
0,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.583317947,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Is this molecule agonists of the estrogen receptor alpha (ER-alpha) signaling pathway?",train
1,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.592642171,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Is this molecule toxic to the estrogen receptor alpha (ER-alpha) signaling pathway?",train
2,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.632431684,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Is this molecule effective to this assay?",train
3,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.576876144,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Is this molecule agonists of the estrogen receptor alpha (ER-alpha) signaling pathway?",train
4,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.582519829,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Is this molecule toxic to the estrogen receptor alpha (ER-alpha) signaling pathway?",train
5,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.568868212,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Testing on the BG1 cell line, is this molecule agonists of the estrogen receptor alpha (ER-alpha) signaling pathway?",train
6,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.569935937,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Testing on the BG1 cell line, is this molecule toxic to the estrogen receptor alpha (ER-alpha) signaling pathway?",train
7,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.687995729,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Is this molecule effective to this assay?",train
8,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.451064459,"Aromatase is a cytochrome P450 monooxygenase that catalyzes the conversion of C19 androgens, androst-4-ene-3,17-dione (androstenedione) and testosterone to the C18 estrogens, estrone and estradiol, respectively (PMID: 27702664, PMID: 2848247). Catalyzes three successive oxidations of C19 androgens: two conventional oxidations at C19 yielding 19-hydroxy and 19-oxo/19-aldehyde derivatives, followed by a third oxidative aromatization step that involves C1-beta hydrogen abstraction combined with cleavage of the C10-C19 bond to yield a phenolic A ring and formic acid (PMID: 20385561). Alternatively, the third oxidative reaction yields a 19-norsteroid and formic acid. Can this molecule inhibite Aromatase?",train
9,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.45216271,"Aromatase is a cytochrome P450 monooxygenase that catalyzes the conversion of C19 androgens, androst-4-ene-3,17-dione (androstenedione) and testosterone to the C18 estrogens, estrone and estradiol, respectively (PMID: 27702664, PMID: 2848247). Catalyzes three successive oxidations of C19 androgens: two conventional oxidations at C19 yielding 19-hydroxy and 19-oxo/19-aldehyde derivatives, followed by a third oxidative aromatization step that involves C1-beta hydrogen abstraction combined with cleavage of the C10-C19 bond to yield a phenolic A ring and formic acid (PMID: 20385561). Alternatively, the third oxidative reaction yields a 19-norsteroid and formic acid. Is this molecule toxic to Aromatase?",train
