,dataset,split,model_name_or_path,train_roc,val_roc,test_roc,prompt
0,jiangjie,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.3541666666666666,"Chemical biodegradability is strongly influenced by molecular features, including solubility, molecular weight, and electronic properties. Functional groups like esters and carboxylic acids enhance microbial degradation, while aromatic rings, halogens, and nitrogen substituents reduce it. Using machine learning models trained on CORINA and MACCS descriptors, can this compound be classified as readily biodegradable?",train
1,jiangjie,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.3779121863799283,"Predicting a compound’s environmental degradation relies on identifying key structural elements such as polarity, rotatable bonds, and hydrogen bonding sites. Groups like esters and carboxyls support biodegradability, whereas nitrogen-containing rings and halogenated aromatics inhibit it. According to QSAR-based classification models, is this molecule predicted to be readily biodegradable?",train
2,jiangjie,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.3566308243727598,"Molecular descriptors including water solubility, atomic charges, and structural complexity are critical for evaluating biodegradation potential. Ready biodegradability is often associated with flexible, polar molecules, while persistence correlates with halogenated or aromatic structures. Does this compound meet the criteria for ready biodegradability as defined by data-driven prediction models?",train
3,jiangjie,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.3822804659498208,"Structural features such as π-electron density, molecular weight, and heteroatom content can significantly affect microbial biodegradation rates. Compounds with ester and acid groups tend to degrade faster, while halogens and aromatic substitutions tend to resist degradation. Based on statistical learning from known RB and NRB compounds, is this molecule likely to be readily biodegradable?",train
4,jiangjie,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.3481182795698924,"Biodegradability classification models incorporate molecular fingerprints and topological descriptors to assess environmental fate. Fragments like esters improve biodegradation probability, while halogenated aromatics are typically found in persistent compounds. Is this molecule classified as readily biodegradable based on these structural indicators?",train
5,jiangjie,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.3364695340501793,"Environmental degradation behavior is linked to properties such as atom charge distribution, hydrogen bond donors/acceptors, and log solubility. Substructures that facilitate enzymatic attack (e.g., esters) increase biodegradability, whereas nitrogen or halogen attachments reduce it. Can this compound be predicted as readily biodegradable based on trained models?",train
6,jiangjie,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.3645833333333333,"Computational models predict chemical persistence using inputs like autocorrelation descriptors and extended-connectivity fingerprints. The presence of hydrophilic, low-weight fragments correlates with ready biodegradability, while planar, electron-rich groups often indicate resistance. Does this molecule fall into the biodegradable category according to predictive modeling?",train
7,jiangjie,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.3151881720430107,"The structural determinants of biodegradability include solubility in water, flexibility (e.g., rotatable bonds), and electrophilic groups. Carboxylic acids and esters enhance microbial uptake, but halogen and nitrogen substitutions contribute to persistence. Is this compound labeled as readily biodegradable by machine learning classifiers trained on experimental data?",train
8,jiangjie,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.2880824372759857,"Biodegradation is governed by physicochemical properties that influence bioavailability and enzymatic access, such as charge, hydrophobicity, and molecular complexity. Favorable groups include esters and polar side chains, while halogenated aromatics are degradation-resistant. Based on current QSAR models, is this molecule considered to be readily biodegradable?",train
9,jiangjie,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.3547267025089605,"Predictive biodegradation tools assess structure–activity relationships using features like molecular size, π/σ charge distribution, and substructural patterns. High solubility and ester/carboxyl groups indicate degradability, whereas halogens and aromatic nitrogen deter it. According to these models, is this chemical expected to degrade readily in the environment?",train
