,dataset,split,model_name_or_path,train_roc,val_roc,test_roc,prompt
0,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4789682539682539,"APR_HepG2_CellCycleArrest_24hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_24hr assay. It is designed to make measurements of cell phenotype, a form of morphology reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_CellCycleArrest_24hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_CellCycleArrest_24h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of morphology reporter, measures of all nuclear dna for loss-of-signal activity can be used to understand the signaling at the pathway-level as they relate to the gene . 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell cycle"" intended target family, where the subfamily is ""proliferation"". Is this molecule effective to this assay?",train
1,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5813008130081301,"APR_HepG2_CellCycleArrest_24hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_24hr assay. It is designed to make measurements of cell phenotype, a form of morphology reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_CellCycleArrest_24hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_CellCycleArrest_24h_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of morphology reporter, measures of all nuclear dna for gain-of-signal activity can be used to understand the signaling at the pathway-level as they relate to the gene . 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell cycle"" intended target family, where the subfamily is ""arrest"". Is this molecule effective to this assay?",train
2,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.523358585858586,"APR_HepG2_CellCycleArrest_72hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_72hr assay. It is designed to make measurements of cell phenotype, a form of morphology reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_CellCycleArrest_72hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_CellCycleArrest_72h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of morphology reporter, measures of all nuclear dna for loss-of-signal activity can be used to understand the signaling at the pathway-level as they relate to the gene . 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell cycle"" intended target family, where the subfamily is ""proliferation"". Is this molecule effective to this assay?",train
3,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4742346938775511,"APR_HepG2_CellLoss_24hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_24hr assay. It is designed to make measurements of cell number, a form of viability reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_CellLoss_24hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_CellLoss_24h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of viability reporter, measures of all nuclear dna for loss-of-signal activity can be used to understand the viability at the cellular-level. 
Furthermore, this assay endpoint can be referred to as a secondary readout, because this assay has produced multiple assay endpoints where this one serves a viability function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell cycle"" intended target family, where the subfamily is ""cytotoxicity"". Is this molecule effective to this assay?",train
4,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5222277722277722,"APR_HepG2_CellLoss_72hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_72hr assay. It is designed to make measurements of cell number, a form of viability reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_CellLoss_72hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_CellLoss_72h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of viability reporter, measures of all nuclear dna for loss-of-signal activity can be used to understand the viability at the cellular-level. 
Furthermore, this assay endpoint can be referred to as a secondary readout, because this assay has produced multiple assay endpoints where this one serves a viability function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell cycle"" intended target family, where the subfamily is ""cytotoxicity"". Is this molecule effective to this assay?",train
5,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6393442622950819,"APR_HepG2_MicrotubuleCSK_24hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_24hr assay. It is designed to make measurements of protein conformation, a form of conformation reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MicrotubuleCSK_24hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_MicrotubuleCSK_24h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of conformation reporter, measures of protein for loss-of-signal activity can be used to understand the signaling at the cellular-level. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""cell conformation"". Is this molecule effective to this assay?",train
6,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.42998585572843,"APR_HepG2_MicrotubuleCSK_24hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_24hr assay. It is designed to make measurements of protein conformation, a form of conformation reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MicrotubuleCSK_24hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_MicrotubuleCSK_24h_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of conformation reporter, measures of protein for gain-of-signal activity can be used to understand the signaling at the cellular-level. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""cell conformation"". Is this molecule effective to this assay?",train
7,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5013550135501355,"APR_HepG2_MicrotubuleCSK_72hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_72hr assay. It is designed to make measurements of protein conformation, a form of conformation reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MicrotubuleCSK_72hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_MicrotubuleCSK_72h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of conformation reporter, measures of protein for loss-of-signal activity can be used to understand the signaling at the cellular-level. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""cell conformation"". Is this molecule effective to this assay?",train
8,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.441923076923077,"APR_HepG2_MicrotubuleCSK_72hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_72hr assay. It is designed to make measurements of protein conformation, a form of conformation reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MicrotubuleCSK_72hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_MicrotubuleCSK_72h_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of conformation reporter, measures of protein for gain-of-signal activity can be used to understand the signaling at the cellular-level. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""cell conformation"". Is this molecule effective to this assay?",train
9,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6253588516746411,"APR_HepG2_MitoMass_24hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_24hr assay. It is designed to make measurements of cell phenotype, a form of morphology reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MitoMass_24hr was analyzed into 2 assay endpoints. This assay endpoint, APR_HepG2_MitoMass_24h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of morphology reporter, loss-of-signal activity can be used to understand changes in the signaling. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""organelle conformation"". Is this molecule effective to this assay?",train
10,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7048387096774194,"APR_HepG2_MitoMass_24hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_24hr assay. It is designed to make measurements of cell phenotype, a form of morphology reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MitoMass_24hr was analyzed into 2 assay endpoints. This assay endpoint, APR_HepG2_MitoMass_24h_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of morphology reporter, gain-of-signal activity can be used to understand changes in the signaling. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""organelle conformation"". Is this molecule effective to this assay?",train
11,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.618172268907563,"APR_HepG2_MitoMass_72hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_72hr assay. It is designed to make measurements of cell phenotype, a form of morphology reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MitoMass_72hr was analyzed into 2 assay endpoints. This assay endpoint, APR_HepG2_MitoMass_72h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of morphology reporter, loss-of-signal activity can be used to understand changes in the signaling. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""organelle conformation"". Is this molecule effective to this assay?",train
12,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5121082621082621,"APR_HepG2_MitoMass_72hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_72hr assay. It is designed to make measurements of cell phenotype, a form of morphology reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MitoMass_72hr was analyzed into 2 assay endpoints. This assay endpoint, APR_HepG2_MitoMass_72h_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of morphology reporter, gain-of-signal activity can be used to understand changes in the signaling. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""organelle conformation"". Is this molecule effective to this assay?",train
13,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.445578231292517,"APR_HepG2_MitoMembPot_1hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_1hr assay. It is designed to make measurements of dye binding, a form of membrane potential reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MitoMembPot_1hr was analyzed into 2 assay endpoints. This assay endpoint, APR_HepG2_MitoMembPot_1h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of membrane potential reporter, loss-of-signal activity can be used to understand changes in the signaling. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""organelle conformation"". Is this molecule effective to this assay?",train
14,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6079252577319588,"APR_HepG2_MitoMembPot_24hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_24hr assay. It is designed to make measurements of dye binding, a form of membrane potential reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MitoMembPot_24hr was analyzed into 2 assay endpoints. This assay endpoint, APR_HepG2_MitoMembPot_24h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of membrane potential reporter, loss-of-signal activity can be used to understand changes in the signaling. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""organelle conformation"". Is this molecule effective to this assay?",train
15,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6385964912280702,"APR_HepG2_MitoMembPot_72hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_72hr assay. It is designed to make measurements of dye binding, a form of membrane potential reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MitoMembPot_72hr was analyzed into 2 assay endpoints. This assay endpoint, APR_HepG2_MitoMembPot_72h_dn, was analyzed in the negative fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of membrane potential reporter, loss-of-signal activity can be used to understand changes in the signaling. 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell morphology"" intended target family, where the subfamily is ""organelle conformation"". Is this molecule effective to this assay?",train
16,toxcast,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5982603092783505,"APR_HepG2_MitoticArrest_24hr, is one of 10 assay component(s) measured or calculated from the APR_HepG2_24hr assay. It is designed to make measurements of cell phenotype, a form of morphology reporter, as detected with fluorescence intensity signals by HCS Fluorescent Imaging technology.Data from the assay component APR_HepG2_MitoticArrest_24hr was analyzed into 2 assay endpoints. 
This assay endpoint, APR_HepG2_MitoticArrest_24h_up, was analyzed in the positive fitting direction relative to DMSO as the negative control and baseline of activity. 
Using a type of morphology reporter, measures of protein for gain-of-signal activity can be used to understand the signaling at the pathway-level as they relate to the gene . 
Furthermore, this assay endpoint can be referred to as a primary readout, because this assay has produced multiple assay endpoints where this one serves a signaling function. 
To generalize the intended target to other relatable targets, this assay endpoint is annotated to the ""cell cycle"" intended target family, where the subfamily is ""arrest"". Is this molecule effective to this assay?",train
