,dataset,split,model_name_or_path,train_roc,val_roc,test_roc,prompt
0,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5833179468242244,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Is this molecule agonists of the estrogen receptor alpha (ER-alpha) signaling pathway?",train
1,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5926421713441654,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Is this molecule toxic to the estrogen receptor alpha (ER-alpha) signaling pathway?",train
2,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6324316838995568,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Is this molecule effective to this assay?",train
3,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5699359365466747,"Estrogen receptor alpha (ER aplha) is Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Ligand-dependent nuclear transactivation involves either direct homodimer binding to a palindromic estrogen response element (ERE) sequence or association with other DNA-binding transcription factors, such as AP-1/c-Jun, c-Fos, ATF-2, Sp1 and Sp3, to mediate ERE-independent signaling. Testing on the BG1 cell line, is this molecule toxic to the estrogen receptor alpha (ER-alpha) signaling pathway?",train
4,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4521627101461519,"Aromatase is a cytochrome P450 monooxygenase that catalyzes the conversion of C19 androgens, androst-4-ene-3,17-dione (androstenedione) and testosterone to the C18 estrogens, estrone and estradiol, respectively (PMID: 27702664, PMID: 2848247). Catalyzes three successive oxidations of C19 androgens: two conventional oxidations at C19 yielding 19-hydroxy and 19-oxo/19-aldehyde derivatives, followed by a third oxidative aromatization step that involves C1-beta hydrogen abstraction combined with cleavage of the C10-C19 bond to yield a phenolic A ring and formic acid (PMID: 20385561). Alternatively, the third oxidative reaction yields a 19-norsteroid and formic acid. Is this molecule toxic to Aromatase?",train
5,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.539760560638505,"Aryl hydrocarbon receptor is Ligand-activated transcription factor that enables cells to adapt to changing conditions by sensing compounds from the environment, diet, microbiome and cellular metabolism, and which plays important roles in development, immunity and cancer. Upon ligand binding, translocates into the nucleus, where it heterodimerizes with ARNT and induces transcription by binding to xenobiotic response elements (XRE). Regulates a variety of biological processes, including angiogenesis, hematopoiesis, drug and lipid metabolism, cell motility and immune modulation. Is this molecule effective to this assay?",train
6,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5074682188847094,"Androgen receptor (AR), a nuclear hormone receptor, plays a critical role in AR-dependent prostate cancer and other androgen related diseases. Endocrine disrupting chemicals (EDCs) and their interactions with steroid hormone receptors like AR may cause disruption of normal endocrine function as well as interfere with metabolic homeostasis, reproduction, developmental and behavioral functions. Is this molecule effective to this assay?",train
7,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5934157521878038,"Androgen receptor (AR), a nuclear hormone receptor, plays a critical role in AR-dependent prostate cancer and other androgen related diseases. Endocrine disrupting chemicals (EDCs) and their interactions with steroid hormone receptors like AR may cause disruption of normal endocrine function as well as interfere with metabolic homeostasis, reproduction, developmental and behavioral functions. Is this molecule effective to this assay?",train
8,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4400066844919786,"The peroxisome proliferator-activated receptors (PPARs) are lipid-activated transcription factors of the nuclear receptor superfamily with three distinct subtypes namely PPAR alpha, PPAR delta (also called PPAR beta) and PPAR gamma (PPARg). All these subtypes heterodimerize with Retinoid X receptor (RXR) and these heterodimers regulate transcription of various genes. PPAR-gamma receptor (glitazone receptor) is involved in the regulation of glucose and lipid metabolism. Is this molecule toxic to the peroxisome proliferator-activated receptor gamma (PPARg) signaling pathway?",train
9,tox21,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5489695685670262,Oxidative stress has been implicated in the pathogenesis of a variety of diseases ranging from cancer to neurodegeneration. The antioxidant response element (ARE) signaling pathway plays an important role in the amelioration of oxidative stress. Is this molecule effective to this assay?,train
